Sector,Ticker,Model,RMSE,MAE,MAPE,R2,Directional_Accuracy
Technology,TCS.NS,BASELINE,116.86192420397855,100.1520989295811,3.314624078345099,-0.1328440508586206,54.074074074074076
Technology,TCS.NS,MSLSTM,60.0002153716742,44.141890729070305,1.4730627554657802,0.7013725808391947,45.18518518518518
Technology,TCS.NS,MSLSTMA,73.80892914022,55.05505583335383,1.8433386243594911,0.548100489225449,46.666666666666664
Technology,TCS.NS,ENSEMBLE,62.183410766853015,48.04760209291182,1.5877387813363477,0.6809003492718726,48.148148148148145
Technology,INFY.NS,BASELINE,45.207624069667446,34.14643123341859,2.250707305943474,0.6980163936641586,41.48148148148148
Technology,INFY.NS,MSLSTM,33.73485142515952,24.442864412390108,1.6197820381411403,0.8318419722593435,49.629629629629626
Technology,INFY.NS,MSLSTMA,33.24723930377164,25.214136160962237,1.6622107133739608,0.8366680375570446,47.40740740740741
Technology,INFY.NS,ENSEMBLE,30.582718955938056,23.44192664357411,1.5385960414876518,0.8626836511513302,56.2962962962963
Technology,WIPRO.NS,BASELINE,6.1657862479949515,4.891560206119988,2.0240558919319858,0.5689432198880202,48.148148148148145
Technology,WIPRO.NS,MSLSTM,5.808102273098599,4.482079047222,1.862549609278462,0.6175047368326444,51.85185185185185
Technology,WIPRO.NS,MSLSTMA,4.839533340208753,3.639283032336287,1.5219984793436292,0.734438860677602,50.37037037037037
Technology,WIPRO.NS,ENSEMBLE,4.9706796905244,3.993866284934201,1.638340434987761,0.7218813879734088,48.148148148148145
Technology,HCLTECH.NS,BASELINE,45.74405741093515,33.54796168497096,2.1944102117551285,0.79478397563922,51.85185185185185
Technology,HCLTECH.NS,MSLSTM,34.18084376637922,27.08629307215543,1.7664802586584636,0.8854203577021703,47.40740740740741
Technology,HCLTECH.NS,MSLSTMA,34.92724377247277,28.034523332086017,1.8373472462645302,0.8803616170763575,52.59259259259259
Technology,HCLTECH.NS,ENSEMBLE,32.805713949960214,26.245069677967365,1.680775851095448,0.8946175094461232,48.888888888888886
Technology,TECHM.NS,BASELINE,47.64679811478632,34.86163073155159,2.29045127398235,0.7322143516666509,52.59259259259259
Technology,TECHM.NS,MSLSTM,33.21138865216862,25.876008472246156,1.6725360175018102,0.8698950185007387,54.074074074074076
Technology,TECHM.NS,MSLSTMA,31.62998066811734,23.81588149900156,1.5536579268529394,0.8819902994390398,52.59259259259259
Technology,TECHM.NS,ENSEMBLE,32.73314648699398,25.978128549943648,1.6954309513527337,0.8739254847447596,57.77777777777777
Banking,HDFCBANK.NS,BASELINE,22.182801076247408,17.66239837737971,1.8307769767732236,0.2970703587164467,43.7037037037037
Banking,HDFCBANK.NS,MSLSTM,12.031066209121256,9.1633137178752,0.9495811733194461,0.7932300982768777,47.40740740740741
Banking,HDFCBANK.NS,MSLSTMA,12.8505575256456,11.046705049804174,1.131462883026663,0.7641026686201365,51.11111111111111
Banking,HDFCBANK.NS,ENSEMBLE,10.177621149349372,8.168528140598434,0.8355305178463848,0.8507986372644979,51.85185185185185
Banking,ICICIBANK.NS,BASELINE,28.56506470506247,21.74283637806101,1.5546590037581096,0.1544989673503232,45.925925925925924
Banking,ICICIBANK.NS,MSLSTM,35.18563376147626,28.768514427009656,2.0522226143813325,-0.28284585089320124,49.629629629629626
Banking,ICICIBANK.NS,MSLSTMA,24.622226389314314,19.936187418399268,1.4370492220262239,0.371799383474262,43.7037037037037
Banking,ICICIBANK.NS,ENSEMBLE,13.675581074393952,10.576333300486334,0.7612729144346996,0.7971227339065857,54.81481481481482
Banking,SBIN.NS,BASELINE,93.84766888695826,80.48697748036473,8.245281490127462,0.003220474645268534,54.074074074074076
Banking,SBIN.NS,MSLSTM,91.10981162268445,74.10457385383309,7.508023839938765,0.06053105855473595,52.59259259259259
Banking,SBIN.NS,MSLSTMA,48.978991443241505,36.87031909105972,3.7493296172446446,0.7284987673109264,54.81481481481482
Banking,SBIN.NS,ENSEMBLE,23.916595794355047,18.683401563826056,2.027294716072704,0.9348197444241906,45.18518518518518
Banking,KOTAKBANK.NS,BASELINE,13.54011484618741,10.946407349320921,2.617012790724884,0.21401923169992887,48.148148148148145
Banking,KOTAKBANK.NS,MSLSTM,11.311778165421057,9.143258941470886,2.21610974384368,0.45143387843298644,46.666666666666664
Banking,KOTAKBANK.NS,MSLSTMA,8.850982581603015,7.406943840337834,1.7938929213324457,0.6641462546550858,47.40740740740741
Banking,KOTAKBANK.NS,ENSEMBLE,5.697834610598704,4.472927633073633,1.073673862681029,0.8590310120637339,52.59259259259259
Banking,AXISBANK.NS,BASELINE,41.35617931967959,33.05689299518403,2.6558342560422394,0.7997404293393592,42.22222222222222
Banking,AXISBANK.NS,MSLSTM,22.55354915336251,16.981560962752216,1.3773484145881503,0.9404417058315697,44.44444444444444
Banking,AXISBANK.NS,MSLSTMA,26.599581205059042,19.996565444194562,1.6273331190543046,0.9171558094000454,45.18518518518518
Banking,AXISBANK.NS,ENSEMBLE,46.85532376473287,42.03862220762235,3.5365668907373644,0.7408182351603712,45.925925925925924
Pharmaceuticals,SUNPHARMA.NS,BASELINE,41.34263821317597,32.27839536150874,1.951425314101785,0.6410054661906999,45.925925925925924
Pharmaceuticals,SUNPHARMA.NS,MSLSTM,41.36865434032396,31.61021647369703,1.914360628251525,0.6405535073186461,45.925925925925924
Pharmaceuticals,SUNPHARMA.NS,MSLSTMA,39.00374764867934,29.41587292487555,1.7745775805429405,0.6804755192246416,48.148148148148145
Pharmaceuticals,SUNPHARMA.NS,ENSEMBLE,32.79629724223875,25.192247025002313,1.5306207339774502,0.7749704386341587,59.25925925925925
Pharmaceuticals,DRREDDY.NS,BASELINE,28.052770215574284,23.523432306222865,1.8837872854031072,0.3215431647821222,48.148148148148145
Pharmaceuticals,DRREDDY.NS,MSLSTM,20.295395737172345,15.978042619976437,1.284619515886884,0.6448876621816354,48.888888888888886
Pharmaceuticals,DRREDDY.NS,MSLSTMA,26.79051141179274,21.62437829376214,1.731021061460269,0.3812250530711786,45.18518518518518
Pharmaceuticals,DRREDDY.NS,ENSEMBLE,22.872741000859687,18.14917596808287,1.459622425660295,0.5472218354953277,54.074074074074076
Pharmaceuticals,CIPLA.NS,BASELINE,44.184584491541415,32.69821440053987,2.207935697012535,0.6709643832236212,42.96296296296296
Pharmaceuticals,CIPLA.NS,MSLSTM,43.93141238295111,32.596674004592444,2.2087152819878826,0.6747242458558951,42.22222222222222
Pharmaceuticals,CIPLA.NS,MSLSTMA,51.86962370730808,38.148617857513216,2.612501607352392,0.5465519325473164,43.7037037037037
Pharmaceuticals,CIPLA.NS,ENSEMBLE,24.07969813271998,18.597281322615295,1.22368445888796,0.9025985606319836,51.11111111111111
Pharmaceuticals,DIVISLAB.NS,BASELINE,219.7672340027164,166.26720794619862,2.6504673434784523,0.24909226837071285,49.629629629629626
Pharmaceuticals,DIVISLAB.NS,MSLSTM,216.25483281300683,161.91381809733394,2.558718489155454,0.2729030294056396,50.37037037037037
Pharmaceuticals,DIVISLAB.NS,MSLSTMA,240.5118842105676,197.42994144792422,3.2064468162266997,0.10063957536340007,49.629629629629626
Pharmaceuticals,DIVISLAB.NS,ENSEMBLE,125.19756867651405,93.7060110989294,1.500083971608536,0.7544335451554901,51.85185185185185
Pharmaceuticals,APOLLOHOSP.NS,BASELINE,277.85772307635716,219.21538525381294,2.8918644051735174,0.29769650820900373,57.77777777777777
Pharmaceuticals,APOLLOHOSP.NS,MSLSTM,243.90333610869033,185.3285350066572,2.4523351569731755,0.45885286451894836,58.51851851851851
Pharmaceuticals,APOLLOHOSP.NS,MSLSTMA,334.85366539645173,263.5800413988404,3.455906375294843,-0.019976103510326082,48.148148148148145
Pharmaceuticals,APOLLOHOSP.NS,ENSEMBLE,130.81013564323953,106.86999393107396,1.4337327897987524,0.8454896630724121,45.925925925925924
Automobile,MARUTI.NS,BASELINE,1818.8785018548185,1713.808893326943,10.82088665359591,-1.6213863419275194,55.55555555555556
Automobile,MARUTI.NS,MSLSTM,1032.9232987805692,958.0732215943987,6.0654915175271595,0.15460475710488397,54.81481481481482
Automobile,MARUTI.NS,MSLSTMA,1277.5823432302957,1191.0637938190373,7.513947613330776,-0.2933064831771848,55.55555555555556
Automobile,MARUTI.NS,ENSEMBLE,306.32291431936085,241.62688481918755,1.5665748262768384,0.9219837269506969,45.18518518518518
Automobile,M&M.NS,BASELINE,183.63421881493113,161.350551229388,4.487461590800903,-0.3320660463240348,45.18518518518518
Automobile,M&M.NS,MSLSTM,361.04685085454287,339.334658685882,9.43402816350342,-4.149269917044146,42.22222222222222
Automobile,M&M.NS,MSLSTMA,345.2664573100938,327.30183713834276,9.110097971870145,-3.7089850548723877,45.925925925925924
Automobile,M&M.NS,ENSEMBLE,112.28100950221153,102.31593754953134,2.878951290515536,0.4884688910875027,49.629629629629626
Automobile,BAJAJ-AUTO.NS,BASELINE,217.5276304976317,176.64942457758855,1.965286627069443,0.701581745304036,46.666666666666664
Automobile,BAJAJ-AUTO.NS,MSLSTM,220.7162245899441,181.74466422020524,1.9964973769949186,0.692768992262023,48.888888888888886
Automobile,BAJAJ-AUTO.NS,MSLSTMA,181.34723838611484,144.61460168718247,1.591484108969423,0.7925953827052311,46.666666666666664
Automobile,BAJAJ-AUTO.NS,ENSEMBLE,143.39388504450056,118.05120279957217,1.305508044129698,0.8651297556707831,51.11111111111111
Automobile,HEROMOTOCO.NS,BASELINE,404.03952666264234,361.27437447071776,6.557767803302212,0.056861018225456084,54.074074074074076
Automobile,HEROMOTOCO.NS,MSLSTM,224.5003485618893,168.99301115849383,3.067201153020618,0.7088196743433716,60.74074074074074
Automobile,HEROMOTOCO.NS,MSLSTMA,242.93208107840584,188.88183950174897,3.4143682764948786,0.6590444773952052,62.22222222222222
Automobile,HEROMOTOCO.NS,ENSEMBLE,149.76815407968198,126.16023569149358,2.3628400423210665,0.8621878246022671,52.59259259259259
Energy,RELIANCE.NS,BASELINE,36.69616167267057,31.30241414658346,2.170207741993073,0.7324523596214005,41.48148148148148
Energy,RELIANCE.NS,MSLSTM,24.07630091198894,19.344521053422575,1.3291890731300136,0.8848299993437281,41.48148148148148
Energy,RELIANCE.NS,MSLSTMA,26.22040869333121,21.241594901554837,1.4561787080120787,0.8634037560685486,40.0
Energy,RELIANCE.NS,ENSEMBLE,34.3059401456396,30.11888744637259,2.0476221704179105,0.7671151739471109,49.629629629629626
Energy,ONGC.NS,BASELINE,6.975675314159214,4.739409921063008,1.9069327594272305,0.6272300921344269,54.074074074074076
Energy,ONGC.NS,MSLSTM,8.834715619729467,6.6011358745825035,2.6617914307407826,0.4020656827960295,54.81481481481482
Energy,ONGC.NS,MSLSTMA,9.152087254739053,7.855046646521926,3.2065465820743047,0.35833458147957187,53.333333333333336
Energy,ONGC.NS,ENSEMBLE,5.915863864397619,5.154312713937344,2.1528515965164465,0.7333639274387199,49.629629629629626
Energy,NTPC.NS,BASELINE,14.306930650618728,11.433876926101442,3.3679504614193827,-0.44441029567716184,44.44444444444444
Energy,NTPC.NS,MSLSTM,7.183391481577089,5.123717994098435,1.5121220174960577,0.6358697980432881,42.96296296296296
Energy,NTPC.NS,MSLSTMA,7.320686249067836,5.070437123764918,1.4922460928500378,0.6218176817314827,44.44444444444444
Energy,NTPC.NS,ENSEMBLE,5.607179474347771,4.787443174243321,1.4413911517873619,0.7797200309114576,54.074074074074076
Energy,POWERGRID.NS,BASELINE,10.03102403909436,7.774281276963941,2.8855005949253787,0.048017558150689865,42.96296296296296
Energy,POWERGRID.NS,MSLSTM,8.95589293938283,6.716624770050951,2.4797903100545025,0.24114957335950982,42.22222222222222
Energy,POWERGRID.NS,MSLSTMA,8.051753031343301,6.250447405554603,2.308749464354586,0.3866345813331087,42.22222222222222
Energy,POWERGRID.NS,ENSEMBLE,6.128238891032188,5.387043581193568,2.0003586994886073,0.6457200875299187,51.11111111111111
Energy,ADANIGREEN.NS,BASELINE,57.54089863229734,43.20066868620565,4.516879003171831,0.2615543297378544,46.666666666666664
Energy,ADANIGREEN.NS,MSLSTM,44.62219606548517,33.49191815513649,3.3936853320281033,0.5559139321099322,47.40740740740741
Energy,ADANIGREEN.NS,MSLSTMA,42.986741900046944,30.473421733472726,3.1163238455998363,0.5878699062580997,51.85185185185185
Energy,ADANIGREEN.NS,ENSEMBLE,34.10466726328847,24.71547198659258,2.518379126040551,0.7424287734034758,57.03703703703704
FMCG,HINDUNILVR.NS,BASELINE,82.2129368776645,66.69799330303067,2.6711366681531823,0.3519637436619484,48.888888888888886
FMCG,HINDUNILVR.NS,MSLSTM,35.197933423563896,26.056505026658186,1.0546591505393,0.8812172679399232,54.81481481481482
FMCG,HINDUNILVR.NS,MSLSTMA,52.71397584033804,40.49129429623784,1.6269096718080065,0.7335777293017063,51.11111111111111
FMCG,HINDUNILVR.NS,ENSEMBLE,38.42602365167709,32.39881472779411,1.3239169983912793,0.8593394874892064,54.074074074074076
FMCG,ITC.NS,BASELINE,23.319550940114965,15.121800731645234,4.422815993042648,0.48183547052464415,46.666666666666664
FMCG,ITC.NS,MSLSTM,14.183998551736838,9.564403267542543,2.7297354912197425,0.8082988709144322,43.7037037037037
FMCG,ITC.NS,MSLSTMA,13.88249788371639,9.365417002357056,2.692139876238595,0.8163620033987634,45.18518518518518
FMCG,ITC.NS,ENSEMBLE,14.466148431777688,12.792017416042219,3.297917053403606,0.8016269085040317,54.81481481481482
FMCG,NESTLEIND.NS,BASELINE,39.08450175407224,32.28340971849566,2.6578642882942622,0.5967021467936916,42.22222222222222
FMCG,NESTLEIND.NS,MSLSTM,27.768169756990122,23.744702521193442,1.9146356296443319,0.7964311788847024,42.22222222222222
FMCG,NESTLEIND.NS,MSLSTMA,21.92722956076655,17.361819806033267,1.4123158336985175,0.8730641554266401,42.96296296296296
FMCG,NESTLEIND.NS,ENSEMBLE,18.571198818624538,14.493844035817723,1.1872679938499215,0.9070406098187802,48.888888888888886
FMCG,BRITANNIA.NS,BASELINE,286.70935396406645,246.51649933468642,4.151618127415436,-1.2979596902919348,49.629629629629626
FMCG,BRITANNIA.NS,MSLSTM,146.07950005080312,110.14531928827806,1.8632487442494325,0.4034632145148369,49.629629629629626
FMCG,BRITANNIA.NS,MSLSTMA,130.2574977591885,103.08031914257508,1.7414866347718323,0.5256879651913717,51.11111111111111
FMCG,BRITANNIA.NS,ENSEMBLE,91.96188532636494,73.81645193888077,1.254438415370321,0.76289464483392,52.59259259259259
FMCG,DABUR.NS,BASELINE,13.074178755958135,10.42639192869056,2.0411273491344764,0.23052957200832314,44.44444444444444
FMCG,DABUR.NS,MSLSTM,10.161507725559986,8.018864412103467,1.5616286374810473,0.5351857861799535,42.22222222222222
FMCG,DABUR.NS,MSLSTMA,12.41186393813627,9.802981666863088,1.8908618687465888,0.3065149406173454,50.37037037037037
FMCG,DABUR.NS,ENSEMBLE,8.292027101097151,6.591224992774569,1.2791245057847052,0.692163036046356,51.85185185185185
Metals,TATASTEEL.NS,BASELINE,10.960994091046777,9.120724176622094,5.080077004482384,0.16469506055760497,54.074074074074076
Metals,TATASTEEL.NS,MSLSTM,7.85209302254073,6.158889433494043,3.4208991161857703,0.5713369652550574,52.59259259259259
Metals,TATASTEEL.NS,MSLSTMA,12.981283037918118,11.271868143772467,6.290660962512256,-0.1716027992523943,48.888888888888886
Metals,TATASTEEL.NS,ENSEMBLE,4.442158137243521,3.7191484113613593,2.1547435003178848,0.8626840193187277,53.333333333333336
Metals,HINDALCO.NS,BASELINE,102.06722106667398,89.16791185682418,10.472070194977762,-0.3466967802757086,42.22222222222222
Metals,HINDALCO.NS,MSLSTM,62.76183064263116,51.7348791603044,6.01039651682173,0.4907999403560448,47.40740740740741
Metals,HINDALCO.NS,MSLSTMA,71.50230541369287,59.60670766119085,6.921156949075037,0.3390975982595018,48.148148148148145
Metals,HINDALCO.NS,ENSEMBLE,29.07434943538505,24.229215989392493,3.005785900032914,0.8897528392492452,56.2962962962963
Metals,JSWSTEEL.NS,BASELINE,47.56802568694922,38.304930448217135,3.288593741743911,0.28375368662979494,38.51851851851852
Metals,JSWSTEEL.NS,MSLSTM,48.76329821268614,40.354303775997195,3.455058841163049,0.24730628161851864,46.666666666666664
Metals,JSWSTEEL.NS,MSLSTMA,49.9733858945595,42.152363215442335,3.616828699815195,0.20948575906791433,41.48148148148148
Metals,JSWSTEEL.NS,ENSEMBLE,18.29431476925931,14.419845843124895,1.267227488063638,0.8922965056442987,53.333333333333336
Metals,VEDL.NS,BASELINE,88.4342346146588,66.16302532865537,11.156809645765554,0.045213008969578694,51.11111111111111
Metals,VEDL.NS,MSLSTM,64.8690635371818,47.51418555915103,7.975406977503126,0.4862629268837755,54.074074074074076
Metals,VEDL.NS,MSLSTMA,81.48652346448218,60.922420802075465,10.273594601351103,0.18934282811277314,51.11111111111111
Metals,VEDL.NS,ENSEMBLE,26.56185050183611,20.255700442940103,4.212779736523815,0.9135952374332934,58.51851851851851
Metals,COALINDIA.NS,BASELINE,13.605366197318547,9.586906313025041,2.3659355071787944,0.6462434860358462,50.37037037037037
Metals,COALINDIA.NS,MSLSTM,9.950202985851272,7.363075765118834,1.845131811641934,0.8107883576355384,51.11111111111111
Metals,COALINDIA.NS,MSLSTMA,10.877929986626409,7.808327942085786,1.9451243639429123,0.7738604660060293,51.11111111111111
Metals,COALINDIA.NS,ENSEMBLE,8.347266516399664,6.331239959785514,1.6156492489667569,0.866178582696723,44.44444444444444
Infrastructure,LT.NS,BASELINE,266.7039088325257,230.7019192780345,5.845263717064011,-0.9075248155461202,53.333333333333336
Infrastructure,LT.NS,MSLSTM,196.97719303749605,167.1725871685416,4.235208280653175,-0.04050296882678306,51.11111111111111
Infrastructure,LT.NS,MSLSTMA,193.7383423198286,163.65485915285637,4.12921687824272,-0.006566781695353852,52.59259259259259
Infrastructure,LT.NS,ENSEMBLE,50.34164670654545,39.35271830504881,1.0314069483504447,0.932027439713971,46.666666666666664
Infrastructure,ADANIENT.NS,BASELINE,97.358854925944,72.02263520721488,3.1914456208275612,0.605120732025574,49.629629629629626
Infrastructure,ADANIENT.NS,MSLSTM,158.15042025178073,129.24101431784456,5.73652485506213,-0.04196736977787574,46.666666666666664
Infrastructure,ADANIENT.NS,MSLSTMA,91.49492518180386,69.0789993439701,3.0516815057749147,0.651255448792461,45.925925925925924
Infrastructure,ADANIENT.NS,ENSEMBLE,81.06973949403002,66.1748078599156,2.862544861068269,0.7246148474943084,38.51851851851852
Infrastructure,ADANIPORTS.NS,BASELINE,51.262543645243795,40.781065548883895,2.8802912985134155,0.39962447676978585,48.888888888888886
Infrastructure,ADANIPORTS.NS,MSLSTM,48.788295297008744,33.36200752415249,2.2909582246573805,0.45618152012156843,45.18518518518518
Infrastructure,ADANIPORTS.NS,MSLSTMA,43.89021539674207,31.2656717395828,2.149754200851497,0.5598931801138378,45.925925925925924
Infrastructure,ADANIPORTS.NS,ENSEMBLE,27.604298259585764,20.057390235455085,1.412534517324979,0.8266783087007993,54.074074074074076
Infrastructure,ULTRACEMCO.NS,BASELINE,369.7425330238234,285.3202852879735,2.296679667944276,0.21736494258051187,44.44444444444444
Infrastructure,ULTRACEMCO.NS,MSLSTM,390.62099289901244,328.2836988863483,2.6544594239441563,0.12648245439119632,44.44444444444444
Infrastructure,ULTRACEMCO.NS,MSLSTMA,505.14477146535364,456.53533509527807,3.699279524068505,-0.46080483568300856,43.7037037037037
Infrastructure,ULTRACEMCO.NS,ENSEMBLE,272.5764062712759,243.2581990600729,1.9919831005442603,0.5776367507290361,51.85185185185185
Infrastructure,GRASIM.NS,BASELINE,74.04012349759577,59.226280643035636,2.088687665328783,-0.6706216368431779,39.25925925925926
Infrastructure,GRASIM.NS,MSLSTM,75.64686140631409,62.5902237440705,2.2114340220672397,-0.743916394607441,39.25925925925926
Infrastructure,GRASIM.NS,MSLSTMA,55.24537000137131,43.448934659086866,1.549104492130207,0.06988723227641291,40.74074074074074
Infrastructure,GRASIM.NS,ENSEMBLE,34.82386729441447,25.7841947060143,0.9225674610486216,0.630573268101461,55.55555555555556
